ID,Class
198965,1
198966,1
198967,1
198968,0
198969,1
198970,1
198971,0
198972,1
198973,1
198974,1
198975,1
198976,1
198977,1
198978,1
198979,1
198980,0
198981,1
198982,1
198983,1
198984,1
198985,0
198986,1
198987,0
198988,0
198989,1
198990,1
198991,0
198992,1
198993,0
198994,1
198995,1
198996,0
198997,1
198998,1
198999,1
199000,1
199001,1
199002,1
199003,0
199004,1
199005,0
199006,1
199007,0
199008,0
199009,0
199010,0
199011,1
199012,1
199013,0
199014,1
199015,0
199016,1
199017,0
199018,1
199019,1
199020,1
199021,0
199022,1
199023,1
199024,1
199025,0
199026,0
199027,1
199028,1
199029,1
199030,1
199031,0
199032,0
199033,1
199034,1
199035,1
199036,1
199037,1
199038,1
199039,1
199040,1
199041,0
199042,1
199043,0
199044,1
199045,1
199046,1
199047,1
199048,0
199049,1
199050,1
199051,0
199052,1
199053,1
199054,1
199055,0
199056,0
199057,1
199058,0
199059,1
199060,1
199061,1
199062,1
199063,0
199064,0
199065,0
199066,1
199067,0
199068,1
199069,0
199070,0
199071,0
199072,0
199073,1
199074,1
199075,1
199076,1
199077,1
199078,1
199079,0
199080,1
199081,1
199082,1
199083,1
199084,1
199085,1
199086,0
199087,1
199088,1
199089,1
199090,1
199091,1
199092,1
199093,0
199094,1
199095,0
199096,1
199097,1
199098,0
199099,0
199100,1
199101,1
199102,0
199103,0
199104,1
199105,1
199106,0
199107,1
199108,1
199109,1
199110,0
199111,1
199112,1
199113,1
199114,1
199115,1
199116,1
199117,1
199118,0
199119,0
199120,1
199121,0
199122,1
199123,1
199124,0
199125,0
199126,1
199127,1
199128,1
199129,0
199130,1
199131,1
199132,1
199133,1
199134,1
199135,1
199136,1
199137,1
199138,1
199139,1
199140,1
199141,1
199142,1
199143,1
199144,1
199145,1
199146,1
199147,1
199148,1
199149,1
199150,1
199151,1
199152,1
199153,1
199154,0
199155,1
199156,0
199157,1
199158,1
199159,1
199160,1
199161,1
199162,1
199163,1
199164,1
199165,1
199166,1
199167,1
199168,1
199169,1
199170,0
199171,1
199172,1
199173,1
199174,1
199175,1
199176,1
199177,1
199178,0
199179,1
199180,1
199181,1
199182,1
199183,1
199184,1
199185,1
199186,1
199187,1
199188,1
199189,1
199190,1
199191,1
199192,0
199193,1
199194,1
199195,0
199196,1
199197,1
199198,0
199199,0
199200,1
199201,1
199202,1
199203,1
199204,1
199205,0
199206,1
199207,1
199208,1
199209,1
199210,1
199211,1
199212,1
199213,1
199214,1
199215,0
199216,1
199217,0
199218,1
199219,0
199220,1
199221,0
199222,1
199223,1
199224,1
199225,1
199226,1
199227,1
199228,0
199229,0
199230,0
199231,1
199232,1
199233,1
199234,1
199235,1
199236,1
199237,1
199238,0
199239,0
199240,1
199241,0
199242,1
199243,1
199244,1
199245,1
199246,1
199247,0
199248,1
199249,1
199250,1
199251,1
199252,0
199253,1
199254,1
199255,1
199256,1
199257,0
199258,1
199259,1
199260,1
199261,1
199262,1
199263,0
199264,1
199265,1
199266,1
199267,1
199268,1
199269,1
199270,1
199271,0
199272,1
199273,1
199274,1
199275,1
199276,0
199277,1
199278,1
199279,0
199280,1
199281,1
199282,0
199283,1
199284,0
199285,0
199286,1
199287,1
199288,1
199289,0
199290,1
199291,1
199292,0
199293,1
199294,1
199295,0
199296,1
199297,1
199298,1
199299,0
199300,0
199301,1
199302,1
199303,0
199304,0
199305,1
199306,0
199307,0
199308,1
199309,1
199310,0
199311,1
199312,0
199313,1
199314,1
199315,1
199316,1
199317,0
199318,0
199319,1
199320,1
199321,1
199322,1
199323,1
199324,0
199325,1
199326,1
199327,1
199328,1
199329,1
199330,0
199331,1
199332,1
199333,0
199334,1
199335,0
199336,0
199337,1
199338,1
199339,1
199340,1
199341,1
199342,1
199343,1
199344,0
199345,1
199346,1
199347,0
199348,1
199349,1
199350,1
199351,1
199352,0
199353,1
199354,1
199355,1
199356,1
199357,0
199358,1
199359,1
199360,1
199361,1
199362,1
199363,1
199364,1
199365,1
199366,0
199367,1
199368,1
199369,1
199370,0
199371,1
199372,1
199373,1
199374,1
199375,0
199376,1
199377,1
199378,1
199379,1
199380,0
199381,1
199382,0
199383,1
199384,0
199385,0
199386,0
199387,1
199388,0
199389,1
199390,1
199391,1
199392,0
199393,1
199394,1
199395,0
199396,1
199397,1
199398,0
199399,1
199400,0
199401,1
199402,1
199403,1
199404,0
199405,0
199406,1
199407,1
199408,0
199409,1
199410,0
199411,1
199412,1
199413,1
199414,1
199415,1
199416,1
199417,1
199418,1
199419,1
199420,1
199421,0
199422,1
199423,1
199424,1
199425,1
199426,1
199427,0
199428,1
199429,1
199430,0
199431,0
199432,1
199433,1
199434,0
199435,1
199436,0
199437,1
199438,0
199439,1
199440,1
199441,1
199442,1
199443,1
199444,0
199445,1
199446,1
199447,1
199448,1
199449,0
199450,1
199451,1
199452,0
199453,0
199454,1
199455,0
199456,1
199457,1
199458,0
199459,1
199460,0
199461,1
199462,1
199463,1
199464,1
199465,1
199466,1
199467,1
199468,0
199469,1
199470,1
199471,1
199472,1
199473,0
199474,0
199475,0
199476,1
199477,0
199478,1
199479,0
199480,1
199481,1
199482,1
199483,1
199484,1
199485,1
199486,1
199487,1
199488,0
199489,1
199490,1
199491,0
199492,1
199493,1
199494,1
199495,1
199496,1
199497,0
199498,1
199499,1
199500,1
199501,0
199502,1
199503,1
199504,1
199505,1
199506,1
199507,1
199508,1
199509,0
199510,1
199511,1
199512,0
199513,0
199514,1
199515,1
199516,1
199517,0
199518,1
199519,1
199520,1
199521,1
199522,1
199523,1
199524,1
199525,1
199526,1
199527,1
199528,1
199529,1
199530,1
199531,1
199532,1
199533,1
199534,1
199535,1
199536,1
199537,1
199538,0
199539,1
199540,0
199541,1
199542,1
199543,0
199544,0
199545,0
199546,1
199547,0
199548,1
199549,1
199550,1
199551,1
199552,0
199553,0
199554,1
199555,1
199556,1
199557,1
199558,1
199559,0
199560,1
199561,0
199562,1
199563,0
199564,1
199565,1
199566,1
199567,0
199568,1
199569,1
199570,1
199571,0
199572,0
199573,1
199574,0
199575,1
199576,1
199577,1
199578,0
199579,1
199580,1
199581,1
199582,1
199583,1
199584,1
199585,0
199586,1
199587,1
199588,0
199589,1
199590,1
199591,1
199592,1
199593,0
199594,0
199595,1
199596,1
199597,0
199598,1
199599,1
199600,0
199601,1
199602,1
199603,0
199604,1
199605,1
199606,1
199607,0
199608,1
199609,1
199610,1
199611,1
199612,0
199613,0
199614,0
199615,0
199616,1
199617,1
199618,0
199619,1
199620,1
199621,1
199622,0
199623,1
199624,0
199625,1
199626,1
199627,0
199628,0
199629,1
199630,0
199631,0
199632,1
199633,1
199634,1
199635,1
199636,1
199637,1
199638,1
199639,1
199640,0
199641,1
199642,1
199643,0
199644,1
199645,0
199646,1
199647,1
199648,0
199649,1
199650,1
199651,1
199652,0
199653,1
199654,1
199655,0
199656,1
199657,1
199658,1
199659,0
199660,1
199661,1
199662,1
199663,1
199664,0
199665,0
199666,0
199667,1
199668,0
199669,1
199670,1
199671,1
199672,1
199673,1
199674,1
199675,1
199676,1
199677,1
199678,1
199679,1
199680,0
199681,1
199682,1
199683,0
199684,1
199685,1
199686,1
199687,0
199688,1
199689,1
199690,0
199691,0
199692,1
199693,1
199694,1
199695,0
199696,1
199697,0
199698,1
199699,1
199700,1
199701,1
199702,0
199703,1
199704,0
199705,0
199706,1
199707,0
199708,0
199709,0
199710,1
199711,1
199712,1
199713,1
199714,1
199715,1
199716,1
199717,1
199718,1
199719,0
199720,0
199721,0
199722,1
199723,1
199724,0
199725,1
199726,1
199727,1
199728,1
199729,1
199730,1
199731,1
199732,1
199733,1
199734,0
199735,1
199736,0
199737,1
199738,1
199739,1
199740,1
199741,0
199742,1
199743,1
199744,1
199745,0
199746,0
199747,0
199748,1
199749,0
199750,0
199751,0
199752,0
199753,0
199754,1
199755,1
199756,0
199757,0
199758,1
199759,1
199760,1
199761,0
199762,1
199763,1
199764,1
199765,1
199766,0
199767,1
199768,0
199769,0
199770,1
199771,0
199772,1
199773,1
199774,1
199775,0
199776,0
199777,0
199778,1
199779,0
199780,1
199781,1
199782,1
199783,1
199784,0
199785,0
199786,1
199787,1
199788,1
199789,1
199790,1
199791,1
199792,1
199793,1
199794,0
199795,0
199796,1
199797,0
199798,1
199799,1
199800,1
199801,0
199802,0
199803,1
199804,0
199805,1
199806,1
199807,0
199808,0
199809,1
199810,0
199811,0
199812,0
199813,1
199814,1
199815,0
199816,1
199817,1
199818,0
199819,1
199820,1
199821,1
199822,1
199823,1
199824,0
199825,0
199826,1
199827,0
199828,1
199829,1
199830,1
199831,0
199832,0
199833,1
199834,1
199835,1
199836,1
199837,0
199838,1
199839,1
199840,1
199841,1
199842,1
199843,0
199844,1
199845,1
199846,1
199847,1
199848,1
199849,1
199850,1
199851,1
199852,1
199853,0
199854,0
199855,1
199856,0
199857,0
199858,1
199859,1
199860,1
199861,1
199862,0
199863,0
199864,1
199865,1
199866,1
199867,1
199868,1
199869,1
199870,1
199871,0
199872,1
199873,1
199874,0
199875,1
199876,1
199877,1
199878,1
199879,1
199880,0
199881,1
199882,0
199883,1
199884,1
199885,1
199886,1
199887,1
199888,1
199889,1
199890,1
199891,1
199892,1
199893,0
199894,1
199895,0
199896,1
199897,1
199898,1
199899,1
199900,1
199901,1
199902,1
199903,0
199904,0
199905,1
199906,1
199907,1
199908,1
199909,1
199910,0
199911,1
199912,1
199913,1
199914,0
199915,1
199916,0
199917,0
199918,1
199919,0
199920,0
199921,1
199922,1
199923,1
199924,1
199925,1
199926,0
199927,0
199928,1
199929,1
199930,0
199931,1
199932,1
199933,1
199934,1
199935,0
199936,0
199937,1
199938,0
199939,1
199940,0
199941,1
199942,1
199943,1
199944,1
199945,0
199946,1
199947,0
199948,0
199949,1
199950,1
199951,0
199952,1
199953,1
199954,0
199955,1
199956,1
199957,0
199958,1
199959,1
199960,1
199961,0
199962,1
199963,1
199964,1
199965,1
199966,1
199967,1
199968,1
199969,1
199970,1
199971,0
199972,1
199973,1
199974,0
199975,1
199976,0
199977,1
199978,1
199979,1
199980,0
199981,1
199982,1
199983,0
199984,1
199985,1
199986,1
199987,1
199988,1
199989,0
199990,1
199991,1
199992,1
199993,1
199994,1
199995,0
199996,0
199997,1
199998,1
199999,1
200000,1
200001,1
200002,1
200003,1
200004,1
200005,1
200006,1
200007,1
200008,1
200009,1
200010,1
200011,1
200012,1
200013,0
200014,1
200015,1
200016,0
200017,1
200018,1
200019,1
200020,1
200021,1
200022,1
200023,1
200024,1
200025,1
200026,1
200027,1
200028,1
200029,1
200030,0
200031,1
200032,1
200033,1
200034,1
200035,1
200036,1
200037,1
200038,1
200039,1
200040,1
200041,1
200042,1
200043,1
200044,1
200045,1
200046,1
200047,1
200048,0
200049,0
200050,1
200051,1
200052,1
200053,1
200054,1
200055,1
200056,1
200057,1
200058,0
200059,0
200060,0
200061,1
200062,1
200063,0
200064,1
200065,1
200066,1
200067,1
200068,1
200069,1
200070,1
200071,1
200072,0
200073,1
200074,0
200075,1
200076,1
200077,1
200078,1
200079,1
200080,1
200081,1
200082,1
200083,0
200084,1
200085,1
200086,1
200087,1
200088,1
200089,1
200090,1
200091,1
200092,1
200093,1
200094,0
200095,1
200096,1
200097,1
200098,1
200099,1
200100,1
200101,1
200102,1
200103,0
200104,1
200105,1
200106,1
200107,1
200108,0
200109,1
200110,1
200111,1
200112,1
200113,1
200114,1
200115,1
200116,1
200117,1
200118,1
200119,1
200120,1
200121,1
200122,1
200123,0
200124,1
200125,1
200126,1
200127,1
200128,1
200129,1
200130,0
200131,1
200132,1
200133,1
200134,1
200135,1
200136,1
200137,1
200138,1
200139,0
200140,1
200141,1
200142,1
200143,0
200144,1
200145,1
200146,1
200147,0
200148,1
200149,1
200150,0
200151,0
200152,1
200153,1
200154,1
200155,1
200156,1
200157,1
200158,1
200159,1
200160,1
200161,1
200162,1
200163,0
200164,0
200165,1
200166,1
200167,1
200168,1
200169,1
200170,0
200171,1
200172,1
200173,1
200174,1
200175,0
200176,0
200177,1
200178,1
200179,0
200180,0
200181,1
200182,1
200183,1
200184,1
200185,1
200186,0
200187,0
200188,1
200189,1
200190,1
200191,1
200192,1
200193,0
200194,1
200195,1
200196,1
200197,1
200198,1
200199,1
200200,1
200201,1
200202,1
200203,1
200204,1
200205,1
200206,1
200207,1
200208,1
200209,1
200210,1
200211,1
200212,1
200213,1
200214,1
200215,1
200216,1
200217,1
200218,1
200219,1
200220,1
200221,1
200222,0
200223,1
200224,1
200225,1
200226,0
200227,0
200228,0
200229,1
200230,0
200231,0
200232,1
200233,1
200234,1
200235,0
200236,1
200237,1
200238,0
200239,1
200240,1
200241,1
200242,1
200243,0
200244,1
200245,1
200246,1
200247,1
200248,0
200249,0
200250,1
200251,0
200252,1
200253,1
200254,1
200255,1
200256,0
200257,1
200258,1
200259,0
200260,0
200261,1
200262,0
200263,0
200264,1
200265,1
200266,0
200267,1
200268,1
200269,1
200270,1
200271,0
200272,1
200273,1
200274,1
200275,1
200276,1
200277,1
200278,1
200279,1
200280,1
200281,1
200282,1
200283,0
200284,1
200285,1
200286,0
200287,1
200288,1
200289,1
200290,1
200291,1
200292,1
200293,1
200294,1
200295,0
200296,1
200297,0
200298,1
200299,1
200300,1
200301,1
200302,1
200303,0
200304,1
200305,1
200306,0
200307,1
200308,1
200309,1
200310,1
200311,1
200312,1
200313,1
200314,1
200315,1
200316,1
200317,1
200318,1
200319,1
200320,1
200321,1
200322,1
200323,1
200324,1
200325,1
200326,1
200327,1
200328,1
200329,0
200330,1
200331,1
200332,0
200333,1
200334,0
200335,1
200336,1
200337,1
200338,1
200339,0
200340,1
200341,0
200342,1
200343,1
200344,1
200345,1
200346,1
200347,1
200348,1
200349,1
200350,1
200351,0
200352,1
200353,1
200354,0
200355,1
200356,0
200357,0
200358,1
200359,0
200360,1
200361,0
200362,1
200363,1
200364,1
200365,1
200366,1
200367,1
200368,1
200369,1
200370,1
200371,1
200372,0
200373,1
200374,1
200375,1
200376,1
200377,1
200378,1
200379,1
200380,1
200381,1
200382,1
200383,1
200384,1
200385,1
200386,1
200387,1
200388,1
200389,1
200390,1
200391,1
200392,1
200393,1
200394,1
200395,0
200396,1
200397,1
200398,1
200399,1
200400,1
200401,1
200402,0
200403,1
200404,1
200405,1
200406,1
200407,1
200408,1
200409,0
200410,0
200411,1
200412,0
200413,1
200414,1
200415,1
200416,1
200417,1
200418,1
200419,1
200420,1
200421,1
200422,1
200423,1
200424,0
200425,1
200426,1
200427,0
200428,1
200429,0
200430,1
200431,1
200432,1
200433,1
200434,1
200435,1
200436,1
200437,0
200438,0
200439,1
200440,1
200441,1
200442,1
200443,1
200444,1
200445,1
200446,1
200447,1
200448,1
200449,1
200450,1
200451,0
200452,1
200453,0
200454,1
200455,1
200456,0
200457,0
200458,0
200459,1
200460,1
200461,1
200462,1
200463,0
200464,1
200465,1
200466,1
200467,1
200468,1
200469,1
200470,1
200471,1
200472,1
200473,1
200474,1
200475,0
200476,1
200477,0
200478,1
200479,1
200480,0
200481,1
200482,1
200483,1
200484,0
200485,1
200486,1
200487,1
200488,1
200489,1
200490,1
200491,1
200492,1
200493,1
200494,1
200495,1
200496,1
200497,1
200498,1
200499,1
200500,1
200501,1
200502,1
200503,1
200504,1
200505,1
200506,0
200507,1
200508,1
200509,1
200510,1
200511,0
200512,1
200513,1
200514,1
200515,1
200516,1
200517,1
200518,1
200519,0
200520,1
200521,1
200522,1
200523,1
200524,0
200525,1
200526,1
200527,0
200528,1
200529,1
200530,1
200531,1
200532,1
200533,0
200534,1
200535,1
200536,1
200537,1
200538,1
200539,1
200540,1
200541,1
200542,1
200543,1
200544,0
200545,1
200546,1
200547,1
200548,1
200549,1
200550,0
200551,1
200552,1
200553,1
200554,1
200555,1
200556,1
200557,1
200558,1
200559,1
200560,1
200561,1
200562,1
200563,1
200564,0
200565,1
200566,1
200567,1
200568,1
200569,1
200570,1
200571,1
200572,1
200573,1
200574,0
200575,1
200576,1
200577,0
200578,1
200579,1
200580,1
200581,1
200582,0
200583,1
200584,1
200585,0
200586,1
200587,0
200588,1
200589,0
200590,1
200591,1
200592,1
200593,1
200594,1
200595,1
200596,1
200597,1
200598,1
200599,1
200600,1
200601,1
200602,1
200603,1
200604,1
200605,1
200606,1
200607,1
200608,1
200609,1
200610,1
200611,1
200612,1
200613,1
200614,1
200615,0
200616,1
200617,1
200618,1
200619,1
200620,1
200621,1
200622,1
200623,1
200624,1
200625,1
200626,1
200627,0
200628,1
200629,1
200630,1
200631,1
200632,1
200633,1
200634,1
200635,1
200636,1
200637,1
200638,0
200639,1
200640,1
200641,1
200642,1
200643,1
200644,1
200645,0
200646,1
200647,1
200648,1
200649,1
200650,1
200651,1
200652,1
200653,1
200654,1
200655,0
200656,1
200657,1
200658,1
200659,1
200660,0
200661,1
200662,1
200663,1
200664,0
200665,1
200666,1
200667,1
200668,1
200669,1
200670,1
200671,1
200672,1
200673,0
200674,1
200675,0
200676,1
200677,1
200678,1
200679,1
200680,1
200681,1
200682,1
200683,1
200684,1
200685,1
200686,1
200687,1
200688,0
200689,1
200690,1
200691,1
200692,1
200693,1
200694,1
200695,1
200696,1
200697,0
200698,1
200699,1
200700,0
200701,1
200702,1
200703,1
200704,0
200705,1
200706,1
200707,0
200708,1
200709,1
200710,1
200711,1
200712,1
200713,1
200714,0
200715,1
200716,1
200717,1
200718,1
200719,1
200720,1
200721,1
200722,1
200723,0
200724,1
200725,0
200726,1
200727,1
200728,0
200729,1
200730,1
200731,1
200732,1
200733,1
200734,1
200735,1
200736,0
200737,1
200738,1
200739,1
200740,1
200741,0
200742,1
200743,1
200744,1
200745,1
200746,1
200747,1
200748,1
200749,1
200750,1
200751,1
200752,0
200753,1
200754,0
200755,1
200756,1
200757,1
200758,0
200759,1
200760,0
200761,1
200762,1
200763,1
200764,1
200765,1
200766,1
200767,1
200768,1
200769,1
200770,1
200771,1
200772,1
200773,1
200774,0
200775,1
200776,0
200777,1
200778,1
200779,1
200780,1
200781,1
200782,1
200783,1
200784,0
200785,0
200786,1
200787,1
200788,1
200789,1
200790,1
200791,1
200792,1
200793,1
200794,1
200795,1
200796,0
200797,1
200798,1
200799,0
200800,1
200801,1
200802,0
200803,0
200804,0
200805,0
200806,1
200807,0
200808,1
200809,1
200810,1
200811,1
200812,1
200813,0
200814,1
200815,0
200816,1
200817,1
200818,1
200819,1
200820,1
200821,1
200822,1
200823,1
200824,1
200825,1
200826,1
200827,1
200828,0
200829,1
200830,1
200831,1
200832,1
200833,1
200834,1
200835,1
200836,1
200837,0
200838,1
200839,1
200840,1
200841,1
200842,0
200843,1
200844,1
200845,0
200846,0
200847,0
200848,1
200849,1
200850,1
200851,1
200852,1
200853,1
200854,0
200855,1
200856,1
200857,0
200858,1
200859,1
200860,1
200861,0
200862,1
200863,1
200864,1
200865,1
200866,1
200867,1
200868,1
200869,1
200870,1
200871,1
200872,1
200873,1
200874,1
200875,1
200876,0
200877,1
200878,1
200879,1
200880,1
200881,1
200882,1
200883,0
200884,1
200885,1
200886,0
200887,1
200888,1
200889,1
200890,1
200891,1
200892,1
200893,1
200894,1
200895,1
200896,1
200897,1
200898,1
200899,1
200900,0
200901,1
200902,1
200903,1
200904,1
200905,1
200906,1
200907,1
200908,1
200909,0
200910,1
200911,1
200912,0
200913,1
200914,0
200915,0
200916,0
200917,1
200918,1
200919,1
200920,1
200921,1
200922,1
200923,1
200924,1
200925,1
200926,1
200927,1
200928,1
200929,0
200930,1
200931,0
200932,1
200933,1
200934,1
200935,1
200936,0
200937,1
200938,1
200939,1
200940,1
200941,0
200942,0
200943,1
200944,1
200945,1
200946,1
200947,1
200948,0
200949,0
200950,1
200951,1
200952,1
200953,1
200954,1
200955,1
200956,1
200957,1
200958,1
200959,1
200960,1
200961,1
200962,0
200963,1
200964,0
200965,1
200966,1
200967,1
200968,1
200969,1
200970,1
200971,1
200972,1
200973,1
200974,1
200975,1
200976,0
200977,1
200978,1
200979,1
200980,1
200981,1
200982,1
200983,1
200984,1
200985,1
200986,0
200987,1
200988,0
200989,1
200990,1
200991,1
200992,0
200993,1
200994,0
200995,1
200996,1
200997,1
200998,1
200999,1
201000,0
201001,1
201002,1
201003,1
201004,1
201005,0
201006,1
201007,1
201008,1
201009,1
201010,1
201011,1
201012,1
201013,1
201014,1
201015,1
201016,1
201017,1
201018,1
201019,0
201020,1
201021,1
201022,1
201023,1
201024,1
201025,1
201026,1
201027,1
201028,0
201029,1
201030,1
201031,1
201032,1
201033,1
201034,0
201035,1
201036,1
201037,1
201038,1
201039,1
201040,1
201041,1
201042,1
201043,0
201044,1
201045,1
201046,0
201047,1
201048,1
201049,1
201050,0
201051,1
201052,1
201053,1
201054,1
201055,1
201056,1
201057,1
201058,1
201059,1
201060,1
201061,1
201062,0
201063,1
201064,1
201065,1
201066,1
201067,1
201068,1
201069,1
201070,1
201071,1
201072,1
201073,1
201074,1
201075,1
201076,1
201077,1
201078,1
201079,0
201080,1
201081,1
201082,0
201083,0
201084,1
201085,1
201086,1
201087,1
201088,1
201089,0
201090,1
201091,1
201092,1
201093,0
201094,1
201095,1
201096,1
201097,1
201098,1
201099,1
201100,1
201101,1
201102,1
201103,1
201104,0
201105,0
201106,1
201107,1
201108,0
201109,1
201110,1
201111,0
201112,1
201113,1
201114,1
201115,0
201116,1
201117,1
201118,1
201119,1
201120,1
201121,1
201122,1
201123,1
201124,1
201125,1
201126,0
201127,0
201128,1
201129,1
201130,1
201131,0
201132,0
201133,1
201134,1
201135,0
201136,1
201137,1
201138,1
201139,1
201140,1
201141,1
201142,1
201143,1
201144,1
201145,1
201146,0
201147,1
201148,1
201149,1
201150,1
201151,1
201152,0
201153,1
201154,1
201155,1
201156,1
201157,1
201158,1
201159,0
201160,1
201161,0
201162,1
